chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
272,Mistral,Attr Prompting,9,0.009711527824401878,0.20971152782440183,0.7805769443511963
273,Mistral,Attr Prompting,6,0.0,0.13825520873069763,0.8617447912693024
274,Mistral,Attr Prompting,4,0.10680741965770724,0.40680741965770717,0.4863851606845856
275,Mistral,Attr Prompting,5,0.0,0.13618400692939758,0.8638159930706024
276,Mistral,Attr Prompting,10,0.01859896779060366,0.21859896779060362,0.7628020644187927
277,Mistral,Attr Prompting,5,0.13577105998992922,0.7,0.1642289400100708
278,Mistral,Attr Prompting,9,0.0,0.0891435444355011,0.9108564555644989
279,Mistral,Attr Prompting,9,0.07619125545024874,0.2761912554502487,0.6476174890995026
280,Mistral,Attr Prompting,4,0.0,0.11943274736404419,0.8805672526359558
281,Mistral,Attr Prompting,8,0.0,0.05729910731315613,0.9427008926868439
282,Mistral,Attr Prompting,10,0.12925168275833132,0.7,0.1707483172416687
283,Mistral,Attr Prompting,6,0.0,0.08061432838439941,0.9193856716156006
284,Mistral,Attr Prompting,3,0.0,0.08251363039016724,0.9174863696098328
285,Mistral,Attr Prompting,7,0.010752940177917503,0.21075294017791746,0.778494119644165
286,Mistral,Attr Prompting,7,0.0,0.08179333806037903,0.918206661939621
287,Mistral,Attr Prompting,10,0.0,0.009921610355377197,0.9900783896446228
288,Mistral,Attr Prompting,4,0.11175888180732729,0.4117588818073272,0.4764822363853455
289,Mistral,Attr Prompting,8,0.0,0.10578972101211548,0.8942102789878845
290,Mistral,Attr Prompting,3,0.11973884105682375,0.4197388410568237,0.46052231788635256
291,Mistral,Attr Prompting,5,0.10166672766208651,0.40166672766208644,0.49666654467582705
292,Mistral,Attr Prompting,9,0.0,0.07225307822227478,0.9277469217777252
293,Mistral,Attr Prompting,5,0.044087672233581565,0.24408767223358152,0.7118246555328369
294,Mistral,Attr Prompting,8,0.0,0.02366083860397339,0.9763391613960266
295,Mistral,Attr Prompting,8,0.0,0.11353066563606262,0.8864693343639374
296,Mistral,Attr Prompting,10,0.0,0.1262017786502838,0.8737982213497162
297,Mistral,Attr Prompting,4,0.0,0.005234628915786743,0.9947653710842133
298,Mistral,Attr Prompting,6,0.10802450180053713,0.40802450180053706,0.4839509963989258
299,Mistral,Attr Prompting,8,0.010420748591423057,0.210420748591423,0.7791585028171539
300,Mistral,Attr Prompting,3,0.05627570450305941,0.25627570450305937,0.6874485909938812
301,Mistral,Attr Prompting,7,0.08305869400501253,0.2830586940050125,0.633882611989975
302,Mistral,Attr Prompting,9,0.05811640024185183,0.2581164002418518,0.6837671995162964
303,Mistral,Attr Prompting,9,0.0,0.03619298338890076,0.9638070166110992
304,Mistral,Attr Prompting,9,0.0,0.09153187274932861,0.9084681272506714
305,Mistral,Attr Prompting,4,0.0,0.16716349124908447,0.8328365087509155
306,Mistral,Attr Prompting,7,0.0,0.028182804584503174,0.9718171954154968
307,Mistral,Attr Prompting,4,0.08536230921745303,0.285362309217453,0.629275381565094
308,Mistral,Attr Prompting,9,0.0,0.11871686577796936,0.8812831342220306
309,Mistral,Attr Prompting,5,0.13065178096294405,0.7,0.16934821903705596
310,Mistral,Attr Prompting,7,0.0,0.15234994888305664,0.8476500511169434
311,Mistral,Attr Prompting,5,0.0,0.013739079236984253,0.9862609207630157
