chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
51,GPT4,Bare Llama3B,3,0.0,0.17823278903961182,0.8217672109603882
52,GPT4,Bare Llama3B,4,0.0,0.03646448254585266,0.9635355174541473
53,GPT4,Bare Llama3B,3,0.9992782916524448,0.0007217083475552499,0.0
54,GPT4,Bare Llama3B,4,0.0,0.16171875596046448,0.8382812440395355
55,GPT4,Bare Llama3B,2,0.0,0.04819995164871216,0.9518000483512878
56,GPT4,Bare Llama3B,3,0.0,0.015656232833862305,0.9843437671661377
57,GPT4,Bare Llama3B,2,0.0,0.049363285303115845,0.9506367146968842
58,GPT4,Bare Llama3B,2,0.14414326250553133,0.7,0.15585673749446868
59,GPT4,Bare Llama3B,5,0.0,0.16352230310440063,0.8364776968955994
60,GPT4,Bare Llama3B,4,0.057598122954368614,0.25759812295436857,0.6848037540912628
61,GPT4,Bare Llama3B,2,0.05883062779903414,0.2588306277990341,0.6823387444019318
62,GPT4,Bare Llama3B,6,0.0,0.047044456005096436,0.9529555439949036
63,GPT4,Bare Llama3B,4,0.0,0.03858688473701477,0.9614131152629852
64,GPT4,Bare Llama3B,5,0.14103361368179324,0.7,0.15896638631820678
65,GPT4,Bare Llama3B,2,0.0,0.19043469429016113,0.8095653057098389
66,GPT4,Bare Llama3B,2,0.12220760583877566,0.4222076058387756,0.45558478832244875
67,GPT4,Bare Llama3B,3,0.1488786578178406,0.7,0.15112134218215942
68,GPT4,Bare Llama3B,5,0.0,0.0074656009674072266,0.9925343990325928
69,GPT4,Bare Llama3B,7,0.14869050085544588,0.7,0.15130949914455413
70,GPT4,Bare Llama3B,3,0.9937899133656174,0.0062100866343826056,0.0
71,GPT4,Bare Llama3B,4,0.048743540048599265,0.24874354004859922,0.7025129199028015
72,GPT4,Bare Llama3B,5,0.0,0.14104101061820984,0.8589589893817902
73,GPT4,Bare Llama3B,3,0.0,0.15529978275299072,0.8447002172470093
74,GPT4,Bare Llama3B,4,0.12728317975997927,0.7,0.17271682024002075
75,GPT4,Bare Llama3B,4,0.0,0.03692099452018738,0.9630790054798126
76,GPT4,Bare Llama3B,3,0.0584218889474869,0.25842188894748686,0.6831562221050262
77,GPT4,Bare Llama3B,5,0.12337545454502108,0.423375454545021,0.4532490909099579
78,GPT4,Bare Llama3B,4,0.09631543755531313,0.2963154375553131,0.6073691248893738
79,GPT4,Bare Llama3B,4,0.14296462535858157,0.7,0.15703537464141845
80,GPT4,Bare Llama3B,4,0.0,0.07414034008979797,0.925859659910202
81,GPT4,Bare Llama3B,2,0.0,0.08190557360649109,0.9180944263935089
82,GPT4,Bare Llama3B,5,0.0,0.1419350504875183,0.8580649495124817
83,GPT4,Bare Llama3B,2,0.020879754424095176,0.22087975442409513,0.7582404911518097
84,GPT4,Bare Llama3B,2,0.134024316072464,0.7,0.165975683927536
85,GPT4,Bare Llama3B,2,0.0,0.17595160007476807,0.8240483999252319
86,GPT4,Bare Llama3B,2,0.0,0.07277631759643555,0.9272236824035645
87,GPT4,Bare Llama3B,4,0.0,0.03550240397453308,0.9644975960254669
88,GPT4,Bare Llama3B,4,0.0,0.02743297815322876,0.9725670218467712
89,GPT4,Bare Llama3B,5,0.15190316140651705,0.7,0.14809683859348297
90,GPT4,Bare Llama3B,3,0.019868874549865745,0.2198688745498657,0.7602622509002686
91,GPT4,Bare Llama3B,3,0.0,0.0629623532295227,0.9370376467704773
92,GPT4,Bare Llama3B,3,0.0,0.09027272462844849,0.9097272753715515
93,GPT4,Bare Llama3B,3,0.8820546581409872,0.11794534185901284,0.0
94,GPT4,Bare Llama3B,4,0.1449912875890732,0.7,0.1550087124109268
95,GPT4,Bare Llama3B,3,0.0,0.03815513849258423,0.9618448615074158
96,GPT4,Bare Llama3B,4,0.0695583760738373,0.26955837607383726,0.6608832478523254
97,GPT4,Bare Llama3B,5,0.0,0.13226109743118286,0.8677389025688171
98,GPT4,Bare Llama3B,2,0.07514072358608248,0.27514072358608244,0.6497185528278351
99,GPT4,Bare Llama3B,4,0.022602224349975608,0.22260222434997556,0.7547955513000488
100,GPT4,Bare Llama3B,2,0.12968003153800967,0.7,0.17031996846199035
101,GPT4,Bare Llama3B,3,0.1378155440092087,0.7,0.16218445599079132
102,GPT4,Bare Llama3B,6,0.0,0.15702179074287415,0.8429782092571259
103,GPT4,Bare Llama3B,2,0.0,0.0065399110317230225,0.993460088968277
104,GPT4,Bare Llama3B,4,0.0,0.04737845063209534,0.9526215493679047
105,GPT4,Bare Llama3B,4,0.08641275167465212,0.2864127516746521,0.6271744966506958
106,GPT4,Bare Llama3B,4,0.10570212602615359,0.4057021260261535,0.4885957479476929
107,GPT4,Bare Llama3B,5,0.0,0.16597944498062134,0.8340205550193787
